group,subject,speed_bin,same_mean_gain,same_peak_gain,same_peak_lag_fraction,same_phase_selectivity,fore_homologs_mean_gain,fore_homologs_peak_gain,fore_homologs_peak_lag_fraction,fore_homologs_phase_selectivity,hind_homologs_mean_gain,hind_homologs_peak_gain,hind_homologs_peak_lag_fraction,hind_homologs_phase_selectivity,ipsilateral_mean_gain,ipsilateral_peak_gain,ipsilateral_peak_lag_fraction,ipsilateral_phase_selectivity,diagonal_mean_gain,diagonal_peak_gain,diagonal_peak_lag_fraction,diagonal_phase_selectivity,all_cross_mean_gain,all_cross_peak_gain,all_cross_peak_lag_fraction,all_cross_phase_selectivity,self_to_cross_ratio,n_models
Cntnap_het,OFT-0420-00,slow,0.07047245338937405,0.12218563169780516,-0.040000000000000036,0.1367531636765508,0.0757229254085245,0.15306394117286817,0.010000000000000009,0.141981524666709,0.05366253659468405,0.07476469525431427,-0.040000000000000036,0.13166671890640444,0.06568768482999009,0.10982362291824455,-0.040000000000000036,0.1353141068656998,0.06811969550141722,0.1186130851068267,-0.040000000000000036,0.14026207439221133,0.06616670377767053,0.11225752119231075,-0.040000000000000036,0.13580052448125723,1.0650742649380185,1
Cntnap_het,OFT-0421-00,slow,0.05230580010556828,0.10673131660107688,0.010000000000000009,0.13122733242977638,0.05389616410597561,0.13406780858431286,0.010000000000000009,0.1089619735635761,0.044289434184988506,0.09724888694658887,-0.010000000000000009,0.17054364698062474,0.04902611111446152,0.09425463158130329,0.010000000000000009,0.1309947060515903,0.04958893313139905,0.09534965690556099,0.010000000000000009,0.1368544517504422,0.04923594779711422,0.09448622455960233,0.010000000000000009,0.1340263776133904,1.0623498164614187,1
Cntnap_het,OFT-0421-00,fast,0.059739436365620555,0.11206686095888486,0.010000000000000009,0.11139288697346914,0.06684857479292632,0.1274100542680031,0.010000000000000009,0.08999290296603561,0.051942699745576866,0.09746993233385155,-0.010000000000000009,0.14241060721042728,0.05863557237021653,0.10387553507867378,0.010000000000000009,0.11206090342138973,0.057932921765261096,0.10552514196494195,0.010000000000000009,0.11172943514517418,0.058654710468243075,0.10520380979966881,0.010000000000000009,0.11218502046902694,1.0184934149144727,1
Cntnap_het,OFT-0421-00,medium,0.0561772750019493,0.1194543019524338,0.010000000000000009,0.11600174435156539,0.06330744262515683,0.1337442608499179,0.010000000000000009,0.11884761096251298,0.0486264865839881,0.09803475497329182,0.010000000000000009,0.11802259018512229,0.055217340653458784,0.11498499724218951,0.010000000000000009,0.11584153338160315,0.054742363814521695,0.11275092783213835,0.010000000000000009,0.1172246009207737,0.05530888969085097,0.11454181099531091,0.010000000000000009,0.11673906385955594,1.0157006462424427,1
Cntnap_het,OFT-0423-00,slow,0.05325994302064008,0.10918276720966784,0.010000000000000009,0.1379859079416816,0.06160636122999698,0.1169617134274532,0.010000000000000009,0.1470724574947755,0.047418241854613345,0.1031559757655219,0.010000000000000009,0.13781071756672145,0.052888391464678705,0.1066034183243231,0.010000000000000009,0.13700508771625622,0.053287036089840915,0.10879948934796208,0.010000000000000009,0.1378206765262402,0.05356257636560826,0.10848725075625758,0.010000000000000009,0.13831555839568008,0.9943499105998475,1
Cntnap_het,OFT-0423-00,fast,0.06891597046859195,0.13957217940679603,0.010000000000000009,0.13741596523164415,0.06288808855211218,0.13926854728844196,0.010000000000000009,0.12956818711955279,0.0713113091804308,0.12933721407723517,-0.010000000000000009,0.15236787192716894,0.06595599173680157,0.12920537893557127,0.010000000000000009,0.13717319425180519,0.06551393894342915,0.1258539300377457,0.010000000000000009,0.14012993209339153,0.06618987651550073,0.12825663759785244,0.010000000000000009,0.13888511839157913,1.0411859652352244,1
Cntnap_het,OFT-0423-00,medium,0.048068575670407114,0.10763468513583202,0.010000000000000009,0.1282922006172369,0.04625185894671013,0.11371872890454993,0.010000000000000009,0.13490746013719174,0.050437069304154494,0.09262990207086676,-0.010000000000000009,0.15196987846642823,0.047647924603273155,0.09548059837468827,-0.010000000000000009,0.15355514085344918,0.04572412952563125,0.09256208859109785,-0.010000000000000009,0.15528401628842933,0.047238839418112244,0.09438975854219118,0.010000000000000009,0.14944592248973673,1.01756470443634,1
Cntnap_het,OFT-0425-00,slow,0.046326950219000476,0.09705773858376503,0.010000000000000009,0.122206912558723,0.047780413885072315,0.09863307743508982,0.010000000000000009,0.10898273706754283,0.0408784201894342,0.08469894300571043,-0.040000000000000036,0.16762883932697628,0.04457827624098642,0.08757035904799666,0.010000000000000009,0.12424658956127284,0.043437757064600575,0.08132110269955467,-0.010000000000000009,0.1379657865430882,0.04411515011428008,0.08223312545300508,0.010000000000000009,0.13219226930072736,1.050136973329814,1
Cntnap_het,OFT-0425-00,fast,0.06433783665763194,0.11271503690728792,0.010000000000000009,0.10937943025192721,0.06487715589357021,0.10966856617324792,0.010000000000000009,0.11114234431484932,0.06308016853231957,0.11027567010313041,0.010000000000000009,0.10642300717402672,0.06291537509386191,0.10968992480880613,0.010000000000000009,0.10775899452125497,0.06277868815957063,0.11169134037479625,0.010000000000000009,0.10689414070852517,0.06322424182212581,0.1104511277739305,0.010000000000000009,0.10777319305090383,1.0176134154149148,1
Cntnap_het,OFT-0425-00,medium,0.05480873220198381,0.1050847344711664,0.010000000000000009,0.11192188288861554,0.05747228743985994,0.12423281170811072,0.010000000000000009,0.09678683864379545,0.05185084087800056,0.08575767833712787,0.010000000000000009,0.1258309779975499,0.05552153021693031,0.10532229497407317,0.010000000000000009,0.11332732057514112,0.05361085368064436,0.10398548739397073,0.010000000000000009,0.10721887470737354,0.05459798268550163,0.10476767579688774,0.010000000000000009,0.10993404258007436,1.003860023871141,1
