example,group,subject,speed_bin,n_train,test_frames,n_delays,rank_requested,rank_fit,stabilize,smooth_window,nrmse,rmse,amplitude_ratio,tail_amplitude_ratio,horizon,stride_frequency,spectral_radius
2,TSC_hom,OFT-0658-00,medium,95,279,26,40,40,false,11,1.108841551927046,0.30561435465874337,0.3817292668696209,0.15649656398650347,220,0.7168458781362007,0.9928046355069409
2,TSC_hom,OFT-0658-00,medium,95,279,26,40,40,false,15,0.9432132066295172,0.2500132035722748,0.3852843934668478,0.04241754036014294,220,0.7168458781362007,0.9857666841545912
2,TSC_hom,OFT-0658-00,medium,95,279,26,40,40,false,21,0.9756240967557577,0.24092421446537124,0.44003812388941066,0.04026538180785056,220,0.7168458781362007,0.9862017019207496
2,TSC_hom,OFT-0658-00,medium,95,279,26,60,60,true,0,1.0276914724911907,0.29686057548490696,0.3043666897072886,0.05222490962174298,220,0.7168458781362007,0.9835848568944369
2,TSC_hom,OFT-0658-00,medium,95,279,26,60,60,true,7,1.0270362192699318,0.2917180920394098,0.33007386986705484,0.049778614219507175,220,0.7168458781362007,0.98318410813744
2,TSC_hom,OFT-0658-00,medium,95,279,26,60,60,true,11,1.0066182385198241,0.27743998483671306,0.28938301381167136,0.034523416915158894,220,0.7168458781362007,0.9801948346562265
2,TSC_hom,OFT-0658-00,medium,95,279,26,60,60,true,15,0.9612535030040457,0.2547950622849049,0.27163635722727975,0.019893194557026865,220,0.7168458781362007,0.9827137650228821
2,TSC_hom,OFT-0658-00,medium,95,279,26,60,60,true,21,0.931757194129884,0.2300915596638844,0.37029590397830425,0.01849398733563256,220,0.7168458781362007,0.985315043804541
2,TSC_hom,OFT-0658-00,medium,95,279,26,60,60,false,0,1.027691472491202,0.29686057548491024,0.30436668970730707,0.052224909621759415,220,0.7168458781362007,0.9835848568944358
2,TSC_hom,OFT-0658-00,medium,95,279,26,60,60,false,7,1.027036219269928,0.2917180920394087,0.3300738698670457,0.04977861421949781,220,0.7168458781362007,0.983184108137439
2,TSC_hom,OFT-0658-00,medium,95,279,26,60,60,false,11,1.0066182385198228,0.27743998483671267,0.2893830138116663,0.03452341691515711,220,0.7168458781362007,0.980194834656226
2,TSC_hom,OFT-0658-00,medium,95,279,26,60,60,false,15,0.9612535030040423,0.254795062284904,0.27163635722729,0.019893194557030355,220,0.7168458781362007,0.9827137650228805
2,TSC_hom,OFT-0658-00,medium,95,279,26,60,60,false,21,0.9317571941298884,0.23009155966388548,0.37029590397828627,0.018493987335625694,220,0.7168458781362007,0.9853150438045408
2,TSC_hom,OFT-0658-00,medium,95,279,26,80,80,true,0,1.0324991093528944,0.2982493170320448,0.3208520429090475,0.055118711377751706,220,0.7168458781362007,0.9838042949464728
2,TSC_hom,OFT-0658-00,medium,95,279,26,80,80,true,7,1.001083314446131,0.28434646118936896,0.3038868649381097,0.032979660515578116,220,0.7168458781362007,0.9797775710245404
2,TSC_hom,OFT-0658-00,medium,95,279,26,80,80,true,11,0.9977386327852653,0.2749926243716628,0.29023337295020696,0.022918909506860534,220,0.7168458781362007,0.9776545705882599
2,TSC_hom,OFT-0658-00,medium,95,279,26,80,80,true,15,0.9635639373739497,0.25540747853862483,0.2817106546161664,0.01724801677575207,220,0.7168458781362007,0.9775167887493831
2,TSC_hom,OFT-0658-00,medium,95,279,26,80,80,true,21,0.9384048955280176,0.2317331675768823,0.2821995673454495,0.01888442395563259,220,0.7168458781362007,0.9860003475015852
2,TSC_hom,OFT-0658-00,medium,95,279,26,80,80,false,0,1.032499109352879,0.2982493170320404,0.3208520429090234,0.05511871137772435,220,0.7168458781362007,0.9838042949464728
2,TSC_hom,OFT-0658-00,medium,95,279,26,80,80,false,7,1.0010833144461238,0.28434646118936685,0.3038868649381125,0.03297966051557374,220,0.7168458781362007,0.9797775710245386
2,TSC_hom,OFT-0658-00,medium,95,279,26,80,80,false,11,0.9977386327852458,0.2749926243716574,0.2902333729501946,0.022918909506849668,220,0.7168458781362007,0.9776545705882567
2,TSC_hom,OFT-0658-00,medium,95,279,26,80,80,false,15,0.9635639373739479,0.25540747853862433,0.2817106546161893,0.017248016775767722,220,0.7168458781362007,0.977516788749389
2,TSC_hom,OFT-0658-00,medium,95,279,26,80,80,false,21,0.9384048955280357,0.23173316757688678,0.2821995673454284,0.01888442395562751,220,0.7168458781362007,0.9860003475015875
2,TSC_hom,OFT-0658-00,medium,95,279,26,120,104,true,0,1.03691089217173,0.2995237115576112,0.3206001146309427,0.05734631887094145,220,0.7168458781362007,0.9839521032206551
2,TSC_hom,OFT-0658-00,medium,95,279,26,120,104,true,7,0.9965804818532545,0.2830674822126581,0.2983186062683508,0.032166009115573733,220,0.7168458781362007,0.9799017953128968
2,TSC_hom,OFT-0658-00,medium,95,279,26,120,104,true,11,1.0018457384229142,0.276124607960106,0.2849106015542972,0.02796655590104194,220,0.7168458781362007,0.9789753822155335
2,TSC_hom,OFT-0658-00,medium,95,279,26,120,104,true,15,0.9603922332329339,0.25456676945238077,0.2772565826481931,0.016114931266892014,220,0.7168458781362007,0.9765585440686664
2,TSC_hom,OFT-0658-00,medium,95,279,26,120,104,true,21,0.9342348313535499,0.23070339654227517,0.2711256316783681,0.009594436465109643,220,0.7168458781362007,0.9793181470357221
2,TSC_hom,OFT-0658-00,medium,95,279,26,120,104,false,0,1.0369108921717254,0.2995237115576098,0.3206001146309339,0.05734631887093349,220,0.7168458781362007,0.9839521032206565
2,TSC_hom,OFT-0658-00,medium,95,279,26,120,104,false,7,0.9965804818532711,0.2830674822126628,0.2983186062683772,0.032166009115593426,220,0.7168458781362007,0.9799017953129003
2,TSC_hom,OFT-0658-00,medium,95,279,26,120,104,false,11,1.0018457384229076,0.2761246079601042,0.2849106015542737,0.02796655590103199,220,0.7168458781362007,0.9789753822155305
2,TSC_hom,OFT-0658-00,medium,95,279,26,120,104,false,15,0.9603922332329363,0.25456676945238144,0.2772565826481797,0.016114931266890883,220,0.7168458781362007,0.9765585440686657
2,TSC_hom,OFT-0658-00,medium,95,279,26,120,104,false,21,0.9342348313535596,0.23070339654227753,0.2711256316783499,0.009594436465104087,220,0.7168458781362007,0.9793181470357203
2,TSC_hom,OFT-0658-00,medium,92,279,39,10,10,true,0,1.1021627440561674,0.3181839946129732,0.6196804789612632,0.49637204665508466,220,0.7168458781362007,0.998851371403675
2,TSC_hom,OFT-0658-00,medium,92,279,39,10,10,true,7,1.1323742623515995,0.32136839178417975,0.7311121515496759,0.5850770813479416,220,0.7168458781362007,0.9989032642564587
2,TSC_hom,OFT-0658-00,medium,92,279,39,10,10,true,11,1.2920598256124158,0.35583929684902027,0.9833561766148332,0.9369924362642247,220,0.7168458781362007,0.9986186110320165
2,TSC_hom,OFT-0658-00,medium,92,279,39,10,10,true,15,1.3420698644859148,0.3555095267934879,1.02133264543547,1.0030729732034902,220,0.7168458781362007,0.9990648303967983
2,TSC_hom,OFT-0658-00,medium,92,279,39,10,10,true,21,1.1747480470642686,0.28981749821578195,0.6998211876862845,0.6149934937772902,220,0.7168458781362007,0.9995570124765407
2,TSC_hom,OFT-0658-00,medium,92,279,39,10,10,false,0,1.1021627440561688,0.3181839946129736,0.6196804789612568,0.49637204665508367,220,0.7168458781362007,0.9988513714036757
2,TSC_hom,OFT-0658-00,medium,92,279,39,10,10,false,7,1.1323742623515867,0.32136839178417614,0.7311121515496483,0.5850770813478925,220,0.7168458781362007,0.9989032642564593
2,TSC_hom,OFT-0658-00,medium,92,279,39,10,10,false,11,1.2920598256124136,0.35583929684901966,0.9833561766148405,0.9369924362642441,220,0.7168458781362007,0.9986186110320165
2,TSC_hom,OFT-0658-00,medium,92,279,39,10,10,false,15,1.3420698644858868,0.3555095267934805,1.0213326454354363,1.003072973203419,220,0.7168458781362007,0.9990648303967985
2,TSC_hom,OFT-0658-00,medium,92,279,39,10,10,false,21,1.1747480470642626,0.28981749821578046,0.6998211876862764,0.6149934937772727,220,0.7168458781362007,0.9995570124765414
2,TSC_hom,OFT-0658-00,medium,92,279,39,20,20,true,0,1.0218621315547542,0.2950019647418329,0.7179485115206218,0.3602850205271146,220,0.7168458781362007,0.9955959800062826
2,TSC_hom,OFT-0658-00,medium,92,279,39,20,20,true,7,1.012425499037592,0.2873268717281942,0.678553537629846,0.2959091314979107,220,0.7168458781362007,0.9947338906985738
2,TSC_hom,OFT-0658-00,medium,92,279,39,20,20,true,11,1.0677631326108863,0.294066942395236,0.6890515404672131,0.5631493579568358,220,0.7168458781362007,0.9968930522031636
2,TSC_hom,OFT-0658-00,medium,92,279,39,20,20,true,15,0.8637015839036399,0.2287914731637219,0.7432568609294532,0.41512021713512126,220,0.7168458781362007,0.9988946233203347
2,TSC_hom,OFT-0658-00,medium,92,279,39,20,20,true,21,0.9077968189110711,0.22395900431801982,0.6393574844842759,0.5888590207374295,220,0.7168458781362007,0.9970401500941655
2,TSC_hom,OFT-0658-00,medium,92,279,39,20,20,false,0,1.02186213155476,0.29500196474183454,0.7179485115206442,0.36028502052715045,220,0.7168458781362007,0.9955959800062831
2,TSC_hom,OFT-0658-00,medium,92,279,39,20,20,false,7,1.012425499037577,0.28732687172818994,0.6785535376298514,0.2959091314978974,220,0.7168458781362007,0.9947338906985733
2,TSC_hom,OFT-0658-00,medium,92,279,39,20,20,false,11,1.067763132610889,0.29406694239523673,0.6890515404672465,0.563149357956917,220,0.7168458781362007,0.9968930522031629
2,TSC_hom,OFT-0658-00,medium,92,279,39,20,20,false,15,0.8637015839036525,0.2287914731637252,0.743256860929463,0.4151202171351856,220,0.7168458781362007,0.9988946233203336
2,TSC_hom,OFT-0658-00,medium,92,279,39,20,20,false,21,0.9077968189110636,0.22395900431801796,0.639357484484296,0.5888590207374825,220,0.7168458781362007,0.9970401500941669
2,TSC_hom,OFT-0658-00,medium,92,279,39,40,40,true,0,1.0200150099608023,0.2944687181496494,0.3903962341349709,0.1909001431663479,220,0.7168458781362007,0.9938608201831858
2,TSC_hom,OFT-0658-00,medium,92,279,39,40,40,true,7,1.1447540809076107,0.3248817905889735,0.45653196663882833,0.2512335745188184,220,0.7168458781362007,0.9951184436051951
2,TSC_hom,OFT-0658-00,medium,92,279,39,40,40,true,11,1.060666226590877,0.29211242140642135,0.3957500252982504,0.26096998184675646,220,0.7168458781362007,0.9922179959290223
2,TSC_hom,OFT-0658-00,medium,92,279,39,40,40,true,15,0.9129433707303264,0.2418354471001509,0.4492169451192001,0.2108716427086569,220,0.7168458781362007,0.9942067172621962
2,TSC_hom,OFT-0658-00,medium,92,279,39,40,40,true,21,1.2207018700476073,0.3011545862354341,0.5181527607594265,0.41998995958731006,220,0.7168458781362007,0.9958276105148408
2,TSC_hom,OFT-0658-00,medium,92,279,39,40,40,false,0,1.0200150099607839,0.2944687181496441,0.39039623413497015,0.19090014316633555,220,0.7168458781362007,0.9938608201831864
2,TSC_hom,OFT-0658-00,medium,92,279,39,40,40,false,7,1.1447540809075936,0.3248817905889686,0.45653196663879914,0.25123357451875133,220,0.7168458781362007,0.9951184436051954
2,TSC_hom,OFT-0658-00,medium,92,279,39,40,40,false,11,1.060666226590863,0.2921124214064175,0.395750025298233,0.260969981846715,220,0.7168458781362007,0.9922179959290213
2,TSC_hom,OFT-0658-00,medium,92,279,39,40,40,false,15,0.9129433707303221,0.24183544710014976,0.4492169451192188,0.2108716427086662,220,0.7168458781362007,0.9942067172621969
2,TSC_hom,OFT-0658-00,medium,92,279,39,40,40,false,21,1.2207018700476227,0.3011545862354379,0.5181527607594476,0.41998995958734914,220,0.7168458781362007,0.9958276105148406
2,TSC_hom,OFT-0658-00,medium,92,279,39,60,60,true,0,1.0757425628940132,0.3105567373627098,0.3188147964503099,0.080528739190534,220,0.7168458781362007,0.9894514400713962
2,TSC_hom,OFT-0658-00,medium,92,279,39,60,60,true,7,1.0327845092917611,0.2931047691965742,0.27922403569724874,0.06519908875759774,220,0.7168458781362007,0.9872762859206384
2,TSC_hom,OFT-0658-00,medium,92,279,39,60,60,true,11,1.0616888438850982,0.2923940549745488,0.28419587910780353,0.06344862026678369,220,0.7168458781362007,0.9934637804385208
2,TSC_hom,OFT-0658-00,medium,92,279,39,60,60,true,15,1.1322456227090867,0.29992783251823774,0.4711032378326808,0.08552131019596854,220,0.7168458781362007,0.9920911217132716
2,TSC_hom,OFT-0658-00,medium,92,279,39,60,60,true,21,1.0030594917785765,0.24746088592812682,0.3740412229470741,0.052045941494055316,220,0.7168458781362007,0.9937120851120939
2,TSC_hom,OFT-0658-00,medium,92,279,39,60,60,false,0,1.075742562894012,0.31055673736270945,0.31881479645030814,0.08052873919053534,220,0.7168458781362007,0.9894514400713947
2,TSC_hom,OFT-0658-00,medium,92,279,39,60,60,false,7,1.0327845092917565,0.2931047691965729,0.27922403569724,0.06519908875758645,220,0.7168458781362007,0.9872762859206375
2,TSC_hom,OFT-0658-00,medium,92,279,39,60,60,false,11,1.061688843885086,0.2923940549745454,0.28419587910779487,0.06344862026676613,220,0.7168458781362007,0.9934637804385217
2,TSC_hom,OFT-0658-00,medium,92,279,39,60,60,false,15,1.1322456227090876,0.29992783251823796,0.4711032378326732,0.08552131019596958,220,0.7168458781362007,0.9920911217132701
2,TSC_hom,OFT-0658-00,medium,92,279,39,60,60,false,21,1.0030594917785782,0.24746088592812723,0.37404122294706704,0.05204594149404939,220,0.7168458781362007,0.9937120851120933
2,TSC_hom,OFT-0658-00,medium,92,279,39,80,80,true,0,1.0237050502594034,0.29553399799949337,0.30085260787983037,0.04594126370233688,220,0.7168458781362007,0.9827957350328697
2,TSC_hom,OFT-0658-00,medium,92,279,39,80,80,true,7,1.0241550027182769,0.29065571084050346,0.3117891199249895,0.09834669361853261,220,0.7168458781362007,0.9904805081224332
2,TSC_hom,OFT-0658-00,medium,92,279,39,80,80,true,11,1.0260198967525285,0.28257066072035275,0.3360950045457314,0.060600342442116116,220,0.7168458781362007,0.9898149761456719
2,TSC_hom,OFT-0658-00,medium,92,279,39,80,80,true,15,1.0396120778169224,0.2753895364270492,0.3538658276214958,0.06815692632056024,220,0.7168458781362007,0.9856756988485337
2,TSC_hom,OFT-0658-00,medium,92,279,39,80,80,true,21,1.0017823669614425,0.24714581145719153,0.32256723246890595,0.03210447366126924,220,0.7168458781362007,0.9897620916137404
2,TSC_hom,OFT-0658-00,medium,92,279,39,80,80,false,0,1.0237050502593936,0.29553399799949054,0.3008526078798231,0.04594126370232169,220,0.7168458781362007,0.9827957350328668
2,TSC_hom,OFT-0658-00,medium,92,279,39,80,80,false,7,1.024155002718284,0.29065571084050545,0.3117891199250268,0.09834669361860691,220,0.7168458781362007,0.9904805081224302
2,TSC_hom,OFT-0658-00,medium,92,279,39,80,80,false,11,1.0260198967525613,0.2825706607203618,0.33609500454574676,0.060600342442091164,220,0.7168458781362007,0.9898149761456742
2,TSC_hom,OFT-0658-00,medium,92,279,39,80,80,false,15,1.0396120778168705,0.27538953642703545,0.35386582762144747,0.06815692632054146,220,0.7168458781362007,0.9856756988485343
2,TSC_hom,OFT-0658-00,medium,92,279,39,80,80,false,21,1.001782366961438,0.24714581145719045,0.3225672324689546,0.03210447366129118,220,0.7168458781362007,0.98976209161374
2,TSC_hom,OFT-0658-00,medium,92,279,39,120,120,true,0,1.0086685096726027,0.2911930904748379,0.25914461179042975,0.045896468530899986,220,0.7168458781362007,0.9853788134539253
2,TSC_hom,OFT-0658-00,medium,92,279,39,120,120,true,7,1.0088838248219687,0.2863217427838691,0.24239969949019077,0.025274352296565838,220,0.7168458781362007,0.9825473356809926
2,TSC_hom,OFT-0658-00,medium,92,279,39,120,120,true,11,1.0056808060391016,0.27696918035965523,0.2701426996547955,0.02913784646817867,220,0.7168458781362007,0.9899307420312382
2,TSC_hom,OFT-0658-00,medium,92,279,39,120,120,true,15,1.001228220811702,0.26522178942554575,0.27529503898837315,0.045588957482270355,220,0.7168458781362007,0.9867641753062291
2,TSC_hom,OFT-0658-00,medium,92,279,39,120,120,true,21,0.9999429250677816,0.24669200993858814,0.27018359271270465,0.021625691228813332,220,0.7168458781362007,0.9941920231354265
2,TSC_hom,OFT-0658-00,medium,92,279,39,120,120,false,0,1.0086685096726002,0.29119309047483716,0.2591446117904258,0.0458964685309047,220,0.7168458781362007,0.9853788134539213
2,TSC_hom,OFT-0658-00,medium,92,279,39,120,120,false,7,1.0088838248219647,0.286321742783868,0.24239969949019657,0.025274352296553868,220,0.7168458781362007,0.9825473356809918
2,TSC_hom,OFT-0658-00,medium,92,279,39,120,120,false,11,1.0056808060390967,0.27696918035965384,0.27014269965477905,0.029137846468181027,220,0.7168458781362007,0.9899307420312392
2,TSC_hom,OFT-0658-00,medium,92,279,39,120,120,false,15,1.001228220811714,0.2652217894255489,0.2752950389884097,0.04558895748226568,220,0.7168458781362007,0.9867641753062296
2,TSC_hom,OFT-0658-00,medium,92,279,39,120,120,false,21,0.9999429250678108,0.24669200993859536,0.27018359271267045,0.021625691228813793,220,0.7168458781362007,0.9941920231354273
2,TSC_hom,OFT-0658-00,medium,81,279,52,10,10,true,0,1.0707888189153023,0.30912663817278846,0.8406960001261907,0.812494997517215,220,0.7168458781362007,0.9992533685386145
2,TSC_hom,OFT-0658-00,medium,81,279,52,10,10,true,7,1.082355794820052,0.30717312525035634,0.8728692051844676,0.8774189819014974,220,0.7168458781362007,0.9993481845393622
2,TSC_hom,OFT-0658-00,medium,81,279,52,10,10,true,11,1.1065724893850288,0.30475522009873013,0.9873638462858468,1.0884009699071249,220,0.7168458781362007,0.9995391312030554
2,TSC_hom,OFT-0658-00,medium,81,279,52,10,10,true,15,1.0688925166479888,0.28314582037961783,0.9711955183522016,1.0419277693684532,220,0.7168458781362007,0.9988723260839605
2,TSC_hom,OFT-0658-00,medium,81,279,52,10,10,true,21,1.149886290043195,0.2836839513338759,0.7576869161398833,0.7051628034673036,220,0.7168458781362007,0.9992485328131219
2,TSC_hom,OFT-0658-00,medium,81,279,52,10,10,false,0,1.070788818915276,0.3091266381727809,0.8406960001261687,0.8124949975171668,220,0.7168458781362007,0.9992533685386151
2,TSC_hom,OFT-0658-00,medium,81,279,52,10,10,false,7,1.0823557948200615,0.30717312525035906,0.87286920518451,0.8774189819016008,220,0.7168458781362007,0.999348184539363
2,TSC_hom,OFT-0658-00,medium,81,279,52,10,10,false,11,1.106572489385019,0.3047552200987274,0.9873638462858325,1.0884009699070865,220,0.7168458781362007,0.9995391312030555
2,TSC_hom,OFT-0658-00,medium,81,279,52,10,10,false,15,1.0688925166479946,0.2831458203796194,0.9711955183522267,1.0419277693684905,220,0.7168458781362007,0.9988723260839611
2,TSC_hom,OFT-0658-00,medium,81,279,52,10,10,false,21,1.1498862900431952,0.28368395133387597,0.7576869161398774,0.7051628034672769,220,0.7168458781362007,0.9992485328131215
2,TSC_hom,OFT-0658-00,medium,81,279,52,20,20,true,0,1.376386628091412,0.39734984494784203,0.7816669665775148,0.5582761299557929,220,0.7168458781362007,0.9965663430681692
2,TSC_hom,OFT-0658-00,medium,81,279,52,20,20,true,7,1.2797656681762788,0.36319814774694753,0.6548859191281342,0.5347235763820285,220,0.7168458781362007,0.999093963890446
2,TSC_hom,OFT-0658-00,medium,81,279,52,20,20,true,11,1.353667484882024,0.3728063332976774,0.7317053160124111,0.6068216263016891,220,0.7168458781362007,0.9999999999999996
2,TSC_hom,OFT-0658-00,medium,81,279,52,20,20,true,15,1.3176643460580315,0.34904459189177917,0.8120703768418239,0.8922002127930829,220,0.7168458781362007,0.999760127265848
2,TSC_hom,OFT-0658-00,medium,81,279,52,20,20,true,21,1.1229387932360995,0.27703583974320145,0.7759276869001036,0.8041775344239954,220,0.7168458781362007,1.0000000000000009
2,TSC_hom,OFT-0658-00,medium,81,279,52,20,20,false,0,1.3763866280913812,0.39734984494783315,0.7816669665774881,0.5582761299557177,220,0.7168458781362007,0.99656634306817
2,TSC_hom,OFT-0658-00,medium,81,279,52,20,20,false,7,1.2797656681762644,0.3631981477469434,0.6548859191281258,0.5347235763820103,220,0.7168458781362007,0.9990939638904456
2,TSC_hom,OFT-0658-00,medium,81,279,52,20,20,false,11,1.3606458279328455,0.37472820149228564,0.7390128659440269,0.6244106094939217,220,0.7168458781362007,1.0002075059201259
2,TSC_hom,OFT-0658-00,medium,81,279,52,20,20,false,15,1.3176643460580373,0.34904459189178066,0.8120703768418601,0.89220021279317,220,0.7168458781362007,0.9997601272658468
2,TSC_hom,OFT-0658-00,medium,81,279,52,20,20,false,21,1.1343239624873789,0.2798446303408235,0.8056741870306269,0.8707542700479722,220,0.7168458781362007,1.0005318683695472
2,TSC_hom,OFT-0658-00,medium,81,279,52,40,40,true,0,1.2431190574961866,0.35887675357088084,0.6427626664869883,0.3860887021446254,220,0.7168458781362007,0.9957606251967782
2,TSC_hom,OFT-0658-00,medium,81,279,52,40,40,true,7,1.1050462113809785,0.31361267701476575,0.44759093840920705,0.1453366987633865,220,0.7168458781362007,0.9954821728529889
2,TSC_hom,OFT-0658-00,medium,81,279,52,40,40,true,11,1.4887559011556988,0.4100103126385627,0.8358454745399294,0.662124009097707,220,0.7168458781362007,0.9955150646496073
2,TSC_hom,OFT-0658-00,medium,81,279,52,40,40,true,15,1.3543903359601979,0.3587731758028283,0.7212609591707112,0.6259461548275949,220,0.7168458781362007,0.9973865390386594
2,TSC_hom,OFT-0658-00,medium,81,279,52,40,40,true,21,1.0576451291596838,0.2609274951332587,0.53124791891138,0.2006495303509543,220,0.7168458781362007,0.9960834459694068
2,TSC_hom,OFT-0658-00,medium,81,279,52,40,40,false,0,1.243119057496175,0.35887675357087745,0.6427626664869822,0.3860887021446406,220,0.7168458781362007,0.9957606251967775
2,TSC_hom,OFT-0658-00,medium,81,279,52,40,40,false,7,1.1050462113809891,0.3136126770147688,0.44759093840920045,0.14533669876340913,220,0.7168458781362007,0.9954821728529873
2,TSC_hom,OFT-0658-00,medium,81,279,52,40,40,false,11,1.4887559011557394,0.41001031263857385,0.8358454745399712,0.6621240090978139,220,0.7168458781362007,0.9955150646496068
2,TSC_hom,OFT-0658-00,medium,81,279,52,40,40,false,15,1.3543903359602052,0.35877317580283025,0.7212609591707175,0.6259461548276174,220,0.7168458781362007,0.99738653903866
2,TSC_hom,OFT-0658-00,medium,81,279,52,40,40,false,21,1.0576451291596365,0.26092749513324703,0.5312479189113888,0.2006495303509644,220,0.7168458781362007,0.9960834459694063
2,TSC_hom,OFT-0658-00,medium,81,279,52,60,60,true,0,1.1682999949464659,0.33727719549867036,0.45756661414806693,0.1720639984940527,220,0.7168458781362007,0.9915690489788513
2,TSC_hom,OFT-0658-00,medium,81,279,52,60,60,true,7,1.1032563573855942,0.3131047155402347,0.3667222272351933,0.14556407587331988,220,0.7168458781362007,0.9915650174451189
2,TSC_hom,OFT-0658-00,medium,81,279,52,60,60,true,11,1.099672465554714,0.3028549213824095,0.48201896069162786,0.22108981485853502,220,0.7168458781362007,0.9934465256968887
2,TSC_hom,OFT-0658-00,medium,81,279,52,60,60,true,15,1.1145671688769665,0.2952448730668645,0.4414987863985163,0.12428059154474139,220,0.7168458781362007,0.9980154548918695
2,TSC_hom,OFT-0658-00,medium,81,279,52,60,60,true,21,1.0110877206526014,0.24944149888865752,0.5515187874852577,0.17474717618088068,220,0.7168458781362007,0.9964278246770903
2,TSC_hom,OFT-0658-00,medium,81,279,52,60,60,false,0,1.1682999949464543,0.33727719549866697,0.45756661414805977,0.17206399849403814,220,0.7168458781362007,0.9915690489788518
2,TSC_hom,OFT-0658-00,medium,81,279,52,60,60,false,7,1.1032563573855956,0.3131047155402351,0.36672222723519304,0.14556407587333192,220,0.7168458781362007,0.9915650174451183
2,TSC_hom,OFT-0658-00,medium,81,279,52,60,60,false,11,1.0996724655546883,0.3028549213824024,0.4820189606916108,0.2210898148584779,220,0.7168458781362007,0.9934465256968855
2,TSC_hom,OFT-0658-00,medium,81,279,52,60,60,false,15,1.1145671688769665,0.2952448730668645,0.44149878639851914,0.12428059154474169,220,0.7168458781362007,0.9980154548918708
2,TSC_hom,OFT-0658-00,medium,81,279,52,60,60,false,21,1.011087720652604,0.24944149888865816,0.5515187874852736,0.17474717618091076,220,0.7168458781362007,0.9964278246770907
2,TSC_hom,OFT-0658-00,medium,81,279,52,80,80,true,0,1.0529646824406718,0.30398097799273816,0.3872068272329074,0.03865757449361484,220,0.7168458781362007,0.9859452932788337
2,TSC_hom,OFT-0658-00,medium,81,279,52,80,80,true,7,1.0225075062607318,0.2901881505076398,0.35218018860093386,0.06781674255613253,220,0.7168458781362007,0.9878095679389471
2,TSC_hom,OFT-0658-00,medium,81,279,52,80,80,true,11,1.088842578435269,0.2998723200034749,0.36590340916007974,0.11688533382066962,220,0.7168458781362007,0.9916042872719273
2,TSC_hom,OFT-0658-00,medium,81,279,52,80,80,true,15,1.0251730864874238,0.2715646990540026,0.31966249998331453,0.04756619665754026,220,0.7168458781362007,0.9963557728712555
2,TSC_hom,OFT-0658-00,medium,81,279,52,80,80,true,21,1.065123620999114,0.2627724846190869,0.3357608960023651,0.08783192661378314,220,0.7168458781362007,0.9962249397288823
2,TSC_hom,OFT-0658-00,medium,81,279,52,80,80,false,0,1.0529646824406638,0.3039809779927359,0.3872068272328965,0.038657574493606434,220,0.7168458781362007,0.9859452932788336
2,TSC_hom,OFT-0658-00,medium,81,279,52,80,80,false,7,1.0225075062607223,0.2901881505076371,0.352180188600917,0.0678167425561416,220,0.7168458781362007,0.9878095679389469
2,TSC_hom,OFT-0658-00,medium,81,279,52,80,80,false,11,1.0888425784352729,0.29987232000347597,0.36590340916009845,0.11688533382067277,220,0.7168458781362007,0.9916042872719292
2,TSC_hom,OFT-0658-00,medium,81,279,52,80,80,false,15,1.0251730864874302,0.2715646990540043,0.31966249998329643,0.04756619665754796,220,0.7168458781362007,0.996355772871255
2,TSC_hom,OFT-0658-00,medium,81,279,52,80,80,false,21,1.065123620999059,0.2627724846190734,0.33576089600232545,0.08783192661376796,220,0.7168458781362007,0.9962249397288816
2,TSC_hom,OFT-0658-00,medium,81,279,52,120,120,true,0,1.0844388201105635,0.31306726484539416,0.3882924884087573,0.058476308133455904,220,0.7168458781362007,0.982774125427753
2,TSC_hom,OFT-0658-00,medium,81,279,52,120,120,true,7,1.0319038237395155,0.2928548301887722,0.28937058055405507,0.053827709741459076,220,0.7168458781362007,0.9844030209457537
2,TSC_hom,OFT-0658-00,medium,81,279,52,120,120,true,11,1.047588021925644,0.2885106228984317,0.3400842965532582,0.029853991006951987,220,0.7168458781362007,0.9869816781118126
2,TSC_hom,OFT-0658-00,medium,81,279,52,120,120,true,15,1.0251365690222183,0.2715550257075409,0.3660247702990097,0.044231907932075404,220,0.7168458781362007,0.9867008642012676
2,TSC_hom,OFT-0658-00,medium,81,279,52,120,120,true,21,1.0253998409195122,0.25297238612893447,0.3273693687329298,0.04504059544948499,220,0.7168458781362007,0.9902506116131083
2,TSC_hom,OFT-0658-00,medium,81,279,52,120,120,false,0,1.084438820110562,0.3130672648453937,0.38829248840874964,0.058476308133453864,220,0.7168458781362007,0.9827741254277513
2,TSC_hom,OFT-0658-00,medium,81,279,52,120,120,false,7,1.0319038237395177,0.2928548301887728,0.28937058055403847,0.053827709741449174,220,0.7168458781362007,0.9844030209457519
2,TSC_hom,OFT-0658-00,medium,81,279,52,120,120,false,11,1.0475880219256437,0.28851062289843166,0.3400842965532142,0.029853991006942398,220,0.7168458781362007,0.9869816781118111
2,TSC_hom,OFT-0658-00,medium,81,279,52,120,120,false,15,1.025136569022192,0.271555025707534,0.3660247702989742,0.044231907932059375,220,0.7168458781362007,0.9867008642012612
2,TSC_hom,OFT-0658-00,medium,81,279,52,120,120,false,21,1.0253998409195393,0.25297238612894113,0.327369368733007,0.04504059544948758,220,0.7168458781362007,0.9902506116131081
