group,subject,speed_bin,model_index,peak_log_gain,peak_frequency,peak_stride_multiple,mean_log_gain,band_0p75_2x_log_gain
Cntnap_het,OFT-0542-00,slow,156,3.20898170842319,3.2132090983831185,1.3174157303370786,2.483146949453906,2.9810884158434763
Cntnap_het,OFT-0586-00,slow,157,3.2777767524919414,3.8795844816620733,1.3707865168539326,2.427862769216645,3.012003469321132
Cntnap_het,OFT-0586-00,medium,158,3.308139836226261,4.705056179775281,1.3174157303370786,2.127908917980704,2.8732821958158135
Cntnap_het,OFT-0586-00,fast,159,3.2890037881839915,5.378914654554148,1.2640449438202248,2.0726286593594283,2.877072296208051
Cntnap_het,OFT-0597-00,medium,160,3.3873660369976966,4.250833998485499,1.3174157303370786,2.350502767782573,3.004502280302748
Cntnap_het,OFT-0597-00,fast,161,3.215758848907854,4.732327047264258,1.2106741573033708,2.1136001369969173,2.8969046261661133
Cntnap_het,OFT-0597-00,slow,162,3.2491376100592704,3.6377276851141045,1.2640449438202248,2.457436060081727,3.025143657036303
Cntnap_het,OFT-0607-00,medium,163,3.4393485687052214,4.14440965186959,1.2640449438202248,2.3096224708990114,3.0694705013318355
Cntnap_het,OFT-0607-00,fast,164,3.380475393941353,4.862619204985365,1.1573033707865168,2.0942948503722896,2.9184090157445866
Cntnap_het,OFT-0607-00,slow,165,3.3004403439137464,3.7110302263016295,1.3174157303370786,2.4275927650657065,2.967116333612721
Cntnap_het,OFT-0611-00,fast,166,3.17848735245871,4.957038995373431,1.2640449438202248,2.0279167568510115,2.810792615059643
Cntnap_het,OFT-0611-00,medium,167,3.434885544606992,4.351703228107723,1.3707865168539326,2.368731240292414,3.0500402429276456
Cntnap_het,OFT-0611-00,slow,168,3.2760225979367728,3.788533563814463,1.4775280898876404,2.5555009024062754,3.02917360599965
Cntnap_het,OFT-0641-00,slow,169,3.27877185894503,3.818596319817619,1.3174157303370786,2.4608139087448517,3.0377766460741293
Cntnap_het,OFT-0641-00,medium,170,3.229021026230278,4.391385767790262,1.3174157303370786,2.248189645983362,2.9383223478321336
Cntnap_het,OFT-0641-00,fast,171,3.2275866611317023,4.966617814688162,1.3707865168539326,2.1111975327298427,2.864411801751046
Cntnap_het,OFT-0643-00,slow,172,3.278655449825417,4.249728162377672,1.3174157303370786,2.256035877612897,2.9387743174617356
Cntnap_het,OFT-0643-00,medium,173,3.3629160604713606,4.663418514467535,1.3174157303370786,2.2861938447615398,3.066354701072089
Cntnap_het,OFT-0643-00,fast,174,3.3025484594956893,5.378914654554148,1.2640449438202248,2.1220200651678374,2.930064406556544
Cntnap_het,OFT-0644-00,medium,175,3.18229510163062,4.386797608979559,1.3707865168539326,2.255169624921077,2.827447970334294
Cntnap_het,OFT-0644-00,fast,176,3.124201978081095,5.068858155939925,1.3174157303370786,2.1241847251821264,2.899606751279663
Cntnap_het,OFT-0644-00,slow,177,3.423602026252044,3.4668835008870493,1.3174157303370786,2.6692462021031123,3.1771056458468507
Cntnap_het,OFT-0645-00,slow,178,3.1441857483364855,4.069020866773676,1.4241573033707866,2.4385387868900845,2.9892224795907594
Cntnap_het,OFT-0645-00,fast,179,3.1369759271270476,5.066983578219533,1.3174157303370786,2.1084963757037722,2.8841467294002348
