group,subject,speed_bin,model_index,peak_log_gain,peak_frequency,peak_stride_multiple,mean_log_gain,band_0p75_2x_log_gain
TSC_hom,OFT-0727,slow,764,3.2420712833865712,2.7515321756894795,1.2106741573033708,2.435123942951096,2.868300103965953
TSC_hom,OFT-0727,fast,765,3.0903416179324537,3.5148372227023916,1.3707865168539326,2.2577406700138316,2.713395748305831
TSC_hom,OFT-0727,medium,766,3.2662158490357447,3.187875620590541,1.3707865168539326,2.368779805281016,2.7880984583118695
TSC_hom,OFT-0728,medium,767,3.098973173143856,3.1516497612656487,1.3707865168539326,2.2973053118498004,2.6789473858930077
TSC_hom,OFT-0728,slow,768,2.975262834843897,2.4531835205992514,1.103932584269663,2.326271707722704,2.745405378163664
TSC_hom,OFT-0728,fast,769,3.162718863785416,3.3570841326390792,1.3707865168539326,2.249530023374566,2.670539872626769
TSC_hom,OFT-0729,slow,770,2.9070438109364702,3.9942449986297612,1.6376404494382022,2.3483244043557736,2.704092709527451
TSC_hom,OFT-0729,medium,771,2.821653736254445,4.028681253696038,1.5308988764044944,2.2681241987998964,2.6754378066764617
TSC_hom,OFT-0729,fast,772,2.879211952764618,3.849776820070802,1.4241573033707866,2.21948683894633,2.6609160879721605
TSC_hom,OFT-0730,medium,773,3.097178830779325,3.009630818619583,1.2640449438202248,2.2284135119043076,2.6146914505570216
TSC_hom,OFT-0730,slow,774,3.1356849988458326,2.808988764044944,1.2640449438202248,2.442408519590817,2.8891537558738913
TSC_hom,OFT-0730,fast,775,3.1128302982601403,3.3779890521463556,1.3174157303370786,2.269566314071387,2.734665569065506
TSC_hom,OFT-0731,slow,776,2.884189419627683,3.688912955191553,1.5308988764044944,2.3196481204669777,2.746465038426773
TSC_hom,OFT-0731,medium,777,2.8281009203562855,3.636212150066654,1.4241573033707866,2.121121502840417,2.51778057836748
TSC_hom,OFT-0731,fast,778,2.9171361872063866,4.069020866773676,1.4241573033707866,2.0851668428904526,2.5545161019996665
TSC_hom,OFT-0732,fast,779,2.948929948388423,3.744055005869529,1.2106741573033708,2.1553157783263233,2.6851884390796927
TSC_hom,OFT-0732,medium,780,3.047158006140513,3.628573460389703,1.4241573033707866,2.269150477137286,2.6761260013086297
TSC_hom,OFT-0732,slow,781,3.0439772344599496,2.178647347186673,0.7837078651685393,2.304750540386213,2.7453159514690695
TSC_hom,OFT-0733,medium,782,2.8437211577881754,3.2832336203122723,1.2640449438202248,2.1767170713003456,2.585633046983362
TSC_hom,OFT-0733,fast,783,2.908769237676777,4.069020866773676,1.4241573033707866,2.1000230804016637,2.576750356358933
TSC_hom,OFT-0733,slow,784,2.952066089666463,2.9528637983009043,1.2106741573033708,2.2586022465817477,2.682576898931693
TSC_hom,OFT-0734,fast,785,2.952777759491085,4.976899763453578,1.5842696629213484,2.113732789827078,2.6299679722311042
TSC_hom,OFT-0734,slow,786,3.1297297639106456,2.971986259645323,1.2106741573033708,2.402935076962521,2.8386278372996445
TSC_hom,OFT-0734,medium,787,3.1089831429436474,3.6960378474275575,1.2640449438202248,2.185528806406676,2.6945060438981883
TSC_hom,OFT-0735,slow,788,3.0927306567301907,2.33458177278402,1.050561797752809,2.3510003730570106,2.7802983494131928
