group,subject,speed_bin,model_index,peak_log_gain,peak_frequency,peak_stride_multiple,mean_log_gain,band_0p75_2x_log_gain
new_preds,OFT-0073-00,slow,1245,2.335191001810901,4.569674504807135,1.4775280898876404,1.695340203878312,1.966302483883095
new_preds,OFT-0073-00,medium,1246,2.2170054984586334,5.124276472591079,1.6910112359550562,1.6488571169272133,1.8658293476290562
new_preds,OFT-0074-00,medium,1247,2.5355111328018074,4.348571918689425,1.4241573033707866,1.6837065119286765,1.91140134407031
new_preds,OFT-0074-00,slow,1248,2.2704959920405017,3.6772702798112964,1.2640449438202248,1.7603641568298352,2.0668501640153414
new_preds,OFT-0074-00,fast,1249,2.5410051826800077,4.677408098622464,1.4775280898876404,1.6581387960044383,1.8875069110960847
new_preds,OFT-0075-00,fast,1250,2.3194640780607414,5.566905005107253,1.5308988764044944,1.5864173259894019,1.815824776169719
new_preds,OFT-0075-00,slow,1251,2.2872539246237373,4.669368207773071,1.4241573033707866,1.6974612394658786,1.9630114840449584
new_preds,OFT-0075-00,medium,1252,2.2095994042522613,4.92527544452929,1.6910112359550562,1.665996985809332,1.914222047545353
new_preds,OFT-0076-00,fast,1253,2.236221206236113,5.278961642774118,1.5308988764044944,1.6383374679981084,1.8906900313244763
new_preds,OFT-0076-00,slow,1254,2.1492468570269962,3.7944372812672684,1.1573033707865168,1.6240802886814447,1.8909998339184837
new_preds,OFT-0076-00,medium,1255,2.6108764421335175,4.340464829921502,1.5842696629213484,1.6844711761215327,1.9163410151172793
new_preds,OFT-0077-00,slow,1256,2.4103675535299836,4.502643754130866,1.5308988764044944,1.6840553559125353,1.9362339745909367
new_preds,OFT-0077-00,fast,1257,2.2017043827952736,5.575190454656139,1.5842696629213484,1.5901778787040035,1.8301476743096652
new_preds,OFT-0077-00,medium,1258,2.3869254195634375,4.864278562687729,1.6376404494382022,1.6706838217341735,1.871087634852461
new_preds,OFT-0078-00,slow,1259,2.152693926587603,4.592085979482169,1.5842696629213484,1.6893349340570334,1.9694101750887654
new_preds,OFT-0078-00,fast,1260,2.3890037165143063,5.422121430780332,1.4775280898876404,1.5974468417635377,1.8256108188067852
new_preds,OFT-0078-00,medium,1261,2.25316721620054,5.029427501337613,1.5842696629213484,1.6287312911346703,1.892800938637219
new_preds,OFT-0079-00,fast,1262,2.1653703746832225,5.467495987158909,1.5308988764044944,1.5553927096753344,1.7842883998283048
new_preds,OFT-0079-00,medium,1263,2.2264807580136696,5.2144326633961064,1.851123595505618,1.6849819772072538,1.9006474294697262
new_preds,OFT-0079-00,slow,1264,2.5891548021204938,1.3631857237276934,0.46348314606741575,1.7665169144880184,2.0116881939936526
new_preds,OFT-0080-00,medium,1265,2.2307369624674145,4.884724013016516,1.4775280898876404,1.5675854020274653,1.7972910568597644
new_preds,OFT-0080-00,fast,1266,2.2818990757933584,5.682800345721694,1.4775280898876404,1.546185023578061,1.7508641335589992
new_preds,OFT-0080-00,slow,1267,2.260713451534967,4.31770554663813,1.3707865168539326,1.6204149393027507,1.795954054788464
new_preds,OFT-0081-00,fast,1268,2.350788103419778,4.8746758859118415,1.5842696629213484,1.7114731260760707,1.8915472799516175
new_preds,OFT-0081-00,medium,1269,2.368589786495255,4.536245573191544,1.5308988764044944,1.7000731191718286,1.971819133764833
new_preds,OFT-0081-00,slow,1270,2.481884500032742,4.281041103683687,1.6910112359550562,1.8323037528504327,2.0532350633039127
new_preds,OFT-0082-00,fast,1271,2.3727653683446195,5.094924447888415,1.4775280898876404,1.5478247178461237,1.709742247489773
new_preds,OFT-0082-00,medium,1272,2.3371650397866275,4.581757778738115,1.4775280898876404,1.6501823834644702,1.8375603639124087
new_preds,OFT-0082-00,slow,1273,2.2621614354880717,4.12476485840663,1.3707865168539326,1.6777644332943573,1.935341106740721
new_preds,OFT-0083-00,fast,1274,2.2102443953886137,6.1919882755251585,1.4241573033707866,1.476013460662106,1.6939017914088794
new_preds,OFT-0083-00,medium,1275,2.187051240980644,5.4588014981273405,1.6376404494382022,1.5714117685628972,1.7367044451394624
new_preds,OFT-0083-00,slow,1276,2.0997957417091992,5.286006128702758,1.7443820224719102,1.6374546596781576,1.845126878216705
new_preds,OFT-0084-00,fast,1277,2.237353087942521,5.029427501337613,1.5842696629213484,1.586104401201396,1.790966941341216
new_preds,OFT-0084-00,slow,1278,2.1607772729976245,3.9907012785741958,1.1573033707865168,1.6245181134829574,1.9332025880074313
new_preds,OFT-0084-00,medium,1279,2.2516041251974945,4.299404025897226,1.4241573033707866,1.6608723567192634,1.9120678236696578
new_preds,OFT-0085-00,medium,1280,2.288080669194062,5.040086610486891,1.6376404494382022,1.672017450492793,1.9081866390184132
new_preds,OFT-0085-00,fast,1281,2.323423112834304,5.451193820224719,1.7443820224719102,1.6326225243294845,1.8469922142198465
new_preds,OFT-0085-00,slow,1282,2.4558958459084868,4.444465717755436,1.7443820224719102,1.7768495639117874,2.061046213829106
new_preds,OFT-0086-00,fast,1283,2.2310195037476723,5.776976892092431,1.5308988764044944,1.5838635667513257,1.8733127496620852
new_preds,OFT-0086-00,slow,1284,2.3237654633534137,4.153898535921008,1.3707865168539326,1.7319959620754088,1.991876064059024
new_preds,OFT-0086-00,medium,1285,2.287839422193315,4.6515773552290405,1.5308988764044944,1.6816543861888285,1.9632084764801458
new_preds,OFT-0087-00,medium,1286,2.5463973815880077,4.7791288286901645,1.7443820224719102,1.6936271795966809,1.8545589962863938
new_preds,OFT-0087-00,fast,1287,2.2666459867820987,5.45487495469373,1.6910112359550562,1.6653273448549561,1.8541754648310018
new_preds,OFT-0087-00,slow,1288,2.213900921951451,4.651685393258427,1.7443820224719102,1.7401945487897084,2.003779020961233
new_preds,OFT-0088-00,fast,1289,2.3329199524922557,4.582315583781143,1.3174157303370786,1.6288710944002747,1.8350559185563113
new_preds,OFT-0088-00,medium,1290,2.5676850461002023,4.410531611604897,1.4775280898876404,1.6726803879599303,1.8647468609699691
new_preds,OFT-0088-00,slow,1291,2.261016268122294,4.098506525228558,1.4241573033707866,1.6773612640073579,1.9300956988946332
new_preds,OFT-0089-00,fast,1292,2.3397003624043213,5.4031725049570385,1.5308988764044944,1.621974608181294,1.8310649339321512
new_preds,OFT-0089-00,medium,1293,2.3704478626116816,4.978862025323977,1.5308988764044944,1.6240484676527394,1.8841209488684236
new_preds,OFT-0089-00,slow,1294,2.1811493673652405,4.682795402805317,1.6376404494382022,1.7158213555006356,2.0016915841517444
new_preds,OFT-0090-00,fast,1295,2.351309858367373,4.87830561342395,1.3707865168539326,1.6287593586081097,1.8735832138985675
new_preds,OFT-0090-00,slow,1296,2.5416461351891093,4.282690115616349,1.4775280898876404,1.670935959374798,1.9268767362237327
new_preds,OFT-0090-00,medium,1297,2.3655560008169334,4.769826551761754,1.6376404494382022,1.6818902824589386,1.9328907393751416
new_preds,OFT-0091-00,fast,1298,2.276249567530644,5.042803638309257,1.5842696629213484,1.6528505886715026,1.8650041480592885
new_preds,OFT-0091-00,slow,1299,2.4703605352623272,4.426055268751898,1.6376404494382022,1.7435835578878804,2.015557365819962
new_preds,OFT-0091-00,medium,1300,2.34530145485458,4.730332682738126,1.6910112359550562,1.6954689589126515,1.9472545323982253
new_preds,OFT-0092-00,medium,1301,2.3570316103611075,4.49438202247191,1.3707865168539326,1.6174428503504341,1.8521921701737205
new_preds,OFT-0092-00,fast,1302,2.2134582104656357,5.647036032545524,1.6376404494382022,1.579953778112427,1.80873985592724
new_preds,OFT-0092-00,slow,1303,2.3069136181976986,3.923870132956601,1.4775280898876404,1.7280742786872234,1.9505038838481017
new_preds,OFT-0093-00,fast,1304,2.430094423968207,4.410531611604897,1.4775280898876404,1.6844032579945696,1.904130016250507
new_preds,OFT-0093-00,medium,1305,2.254252623955016,4.622511334516065,1.3174157303370786,1.6826928564347627,1.9577624965575335
new_preds,OFT-0093-00,slow,1306,2.4812364832757177,4.645108248835298,1.904494382022472,1.8871275557383604,2.1743536714559384
new_preds,OFT-0094-00,fast,1307,2.1993791517241488,5.138322013331863,1.5842696629213484,1.5990051100912128,1.8393224529709904
new_preds,OFT-0094-00,slow,1308,2.3509405978603284,4.021403473721242,1.5842696629213484,1.8469330833093494,2.075950184644901
new_preds,OFT-0094-00,medium,1309,2.229643331693436,4.569847392252222,1.5308988764044944,1.7152811749462626,1.9386100837967455
new_preds,OFT-0095-00,slow,1310,2.065123570578327,4.053586862575627,1.3174157303370786,1.640330449848517,1.9117623656444451
new_preds,OFT-0095-00,medium,1311,2.1062453168578066,5.28441011235955,1.6910112359550562,1.5686344529057448,1.7130751901186476
new_preds,OFT-0095-00,fast,1312,2.0713698531738296,5.8880726015557485,1.5308988764044944,1.5312290212192659,1.7403848724999267
new_preds,OFT-0096-00,slow,1313,2.5117701352136144,3.721819932019483,1.3707865168539326,1.7514645328658682,1.9939970794985644
new_preds,OFT-0096-00,fast,1314,2.307830777730734,4.283707865168539,1.3707865168539326,1.661994061745232,1.901287068078671
new_preds,OFT-0096-00,medium,1315,2.374426940760659,4.224719101123595,1.5842696629213484,1.7182125003410211,1.9967179913747768
new_preds,OFT-0097-00,fast,1316,2.3925678987265195,4.603231819238194,1.5842696629213484,1.7025106681662843,1.9437092206081157
new_preds,OFT-0097-00,medium,1317,2.3811956642944794,4.536245573191544,1.5308988764044944,1.715272252006043,1.9728990895241583
new_preds,OFT-0097-00,slow,1318,2.2128491138515503,4.527125382154157,1.797752808988764,1.7604718762408247,2.0512419548699317
new_preds,OFT-0098-00,medium,1319,2.471693526707332,4.382022471910113,1.4241573033707866,1.759198420679122,1.9825043408037162
new_preds,OFT-0098-00,slow,1320,2.4197081991406755,3.8613704700110776,1.3707865168539326,1.7953644778756588,2.090499110272406
new_preds,OFT-0098-00,fast,1321,2.4086054475718326,5.28441011235955,1.6910112359550562,1.705104446034389,1.947395352909465
new_preds,OFT-0099-00,fast,1322,2.20505162941884,5.150420740308381,1.6910112359550562,1.6227973488253613,1.853622698604852
new_preds,OFT-0099-00,medium,1323,2.396432881682567,4.470015900840063,1.5308988764044944,1.6855395921648686,1.9404397606931374
new_preds,OFT-0099-00,slow,1324,2.262319238953816,3.9173323608808035,1.3707865168539326,1.7439970451023261,2.062874992865338
new_preds,OFT-0100-00,fast,1325,2.292139317666602,4.855081716036772,1.4241573033707866,1.6444046151183989,1.886605803291255
new_preds,OFT-0100-00,slow,1326,2.384100468823884,3.9763607179337517,1.5308988764044944,1.7682188663860852,2.0222435168047554
new_preds,OFT-0100-00,medium,1327,2.230043150156202,4.15307724709148,1.4241573033707866,1.6890297608417344,1.9533831072688785
new_preds,OFT-0101-00,fast,1328,2.476425366926798,5.0079099271515,1.7443820224719102,1.6597252980822257,1.8314219769895679
new_preds,OFT-0101-00,slow,1329,2.248889876381101,4.153290529695024,1.7443820224719102,1.796337158407166,2.0111982338185443
new_preds,OFT-0101-00,medium,1330,2.4878417198248326,5.124276472591079,1.6910112359550562,1.7114353552210237,2.0025538158164493
new_preds,OFT-0102-00,medium,1331,2.342370869555969,4.365809915195857,1.4241573033707866,1.6947978617164159,1.9862544107499773
new_preds,OFT-0102-00,fast,1332,2.260271398314677,5.3904890014242755,1.5308988764044944,1.6317296339816918,1.91112070565027
new_preds,OFT-0102-00,slow,1333,2.264391285904202,3.645275994292848,1.1573033707865168,1.6971162356646448,1.9621917557617028
new_preds,OFT-0103-00,fast,1334,2.2934900795661646,5.086276083467094,1.4241573033707866,1.6119044176759956,1.8386585215399232
new_preds,OFT-0103-00,medium,1335,2.2292950908042912,4.76621964479884,1.4775280898876404,1.6217470056416492,1.8579421451347389
new_preds,OFT-0103-00,slow,1336,2.143133894670359,4.426498127340825,1.3707865168539326,1.7193029800239672,1.9310190140959071
