group,subject,speed_bin,mean_speed,model_index,diagonal_dominance,self_gain,cross_gain,fore_hind_coupling,left_right_coupling
new_preds,OFT-0006-02,medium,3.667721439511269,1024,1.6745214782845554,0.7215338821688999,0.43088959534162985,0.46262872953789097,0.4032348743908928
new_preds,OFT-0007-00,medium,4.063950533703504,1025,1.9383446877276875,0.9315629016729265,0.48059713402418297,0.49037281630979995,0.48689514183281263
new_preds,OFT-0007-00,fast,5.138372068256226,1026,2.122800622017957,0.8222262969548556,0.3873309101319362,0.4067331774984574,0.37948012516218793
new_preds,OFT-0007-00,slow,3.3918069401917434,1027,1.7778592589893576,0.8158710757293244,0.4589064469552639,0.46694316807430347,0.46978219980492586
new_preds,OFT-0007-01,fast,4.680107769964028,1028,2.1313946670034847,0.965211993282678,0.4528546534460762,0.4691310513489929,0.45245947162267663
new_preds,OFT-0007-01,medium,3.652055983991954,1029,1.6473573221574263,0.8088554298093726,0.4910018117684829,0.508357888844897,0.4874138713258769
new_preds,OFT-0007-01,slow,3.1054003581046437,1030,1.174901596645573,0.8230655936643214,0.7005400248107857,0.7164851161784933,0.6838205336120515
new_preds,OFT-0008-00,medium,4.377285073864817,1031,1.838648445970199,0.8640353607300822,0.4699296173903201,0.5235902535155119,0.44756560436729936
new_preds,OFT-0008-00,fast,5.352618163458059,1032,2.0055286256865483,0.8752237195751343,0.43640549846328963,0.462452249072748,0.4189089563316755
new_preds,OFT-0008-00,slow,3.54505488660592,1033,1.8082214372215868,0.9498895693888483,0.5253170600877269,0.5845645744003487,0.4641617348749292
new_preds,OFT-0008-01,slow,3.524356348130878,1034,1.947671267684231,0.775111715962642,0.39796845023248967,0.43207706112280314,0.3758736993234763
new_preds,OFT-0008-01,fast,5.295091003958028,1035,1.435659474390544,0.7909989492146079,0.5509655759771287,0.5816460393140932,0.5315418930320366
new_preds,OFT-0008-01,medium,4.416039793592477,1036,2.1404422012525526,0.6711059423280221,0.31353611974913487,0.35108131744574006,0.271671516653074
new_preds,OFT-0009-00,fast,4.681698328181988,1037,1.8930446290968488,0.8902537299384148,0.4702761447114669,0.5014470051529407,0.44006966174579487
new_preds,OFT-0009-00,slow,3.276385005857491,1038,1.6068192775856194,0.7422603618786465,0.46194389887701304,0.4817099439136386,0.43124871088128647
new_preds,OFT-0009-00,medium,3.8657278514614197,1039,1.9706484414498426,0.8716444336486893,0.44231351230126276,0.4703060601455008,0.4324178230489255
new_preds,OFT-0009-01,fast,4.838515432139296,1040,2.259238982024289,0.8815670790750384,0.39020532404462593,0.420756299964679,0.362678286238889
new_preds,OFT-0009-01,medium,3.9003290046737358,1041,1.8451632466170835,0.8885491608040736,0.48155585281309765,0.5168813606747931,0.43787977285440405
new_preds,OFT-0009-01,slow,3.2574125198388466,1042,1.5206106511333466,0.7590190527270986,0.4991541077009976,0.5343985057135503,0.4819531263885765
new_preds,OFT-0010-00,medium,4.049368823347643,1043,1.4587478140677745,0.8871441608952522,0.6081545777411769,0.6284992488884699,0.5952401257301788
new_preds,OFT-0010-00,slow,3.130697969177332,1044,1.4449189746427207,0.8447494337001292,0.5846344663783013,0.6120718332468327,0.5788306906699265
new_preds,OFT-0010-00,fast,5.169350383446414,1045,2.014372454152846,0.9561956942616877,0.47468664113748543,0.5327317800020972,0.47709499323009674
new_preds,OFT-0010-01,slow,3.093756885069224,1046,1.497256122756918,0.7946578150729537,0.5307427386636693,0.5813328741412631,0.49089685051090415
new_preds,OFT-0010-01,medium,3.832903832845738,1047,1.9519588041511566,0.8373786865317995,0.4289940365293458,0.4291117819704945,0.4417723770771296
new_preds,OFT-0010-01,fast,4.85894195620401,1048,1.8002417268118722,0.8787423755078496,0.48812465705039143,0.49835419905970124,0.4932049126321443
new_preds,OFT-0010-02,fast,4.7402664321828665,1049,1.6627451948037997,0.8034152965019392,0.4831860582202678,0.48952614945992934,0.4692240809350272
new_preds,OFT-0010-02,slow,3.1233683240803436,1050,1.3952122894909855,0.7584157060425707,0.543584450735639,0.5820894671151051,0.5153435982013209
new_preds,OFT-0010-02,medium,3.7440653058569144,1051,1.0853643369622297,0.7328634524455164,0.6752234503085758,0.6830412552153935,0.6759327522329877
new_preds,OFT-0011-00,medium,4.206560080158138,1052,1.690168776896485,0.9405709868024871,0.5564953036995386,0.5770055706876807,0.5126977715211207
new_preds,OFT-0011-00,fast,5.442276437625884,1053,1.8628747269290244,0.8169771069969117,0.4385571907691883,0.45253226097425264,0.4526538461376569
new_preds,OFT-0011-00,slow,3.4552558320378246,1054,1.3669386885669876,0.8979332838216978,0.656893605640085,0.6886804871591492,0.6189302519823128
new_preds,OFT-0011-01,fast,4.919334532339163,1055,1.8510632396448397,0.8594897680449245,0.4643222066307326,0.5172924490694946,0.44640855844919125
new_preds,OFT-0011-01,slow,3.281196514504739,1056,1.667825173046489,0.8073614741478988,0.48408039835083744,0.5194155997693155,0.4712309766177145
new_preds,OFT-0011-01,medium,4.004290134823586,1057,1.7030881095531356,0.9196303470853157,0.5399781384925603,0.5532209725606441,0.5285571154832807
new_preds,OFT-0011-02,fast,4.5805242636828964,1058,1.174036030413554,0.6157377344410322,0.5244623831724642,0.5158962710475472,0.5292489552163284
new_preds,OFT-0011-02,medium,3.843492722266322,1059,1.3152437927647764,0.6910851925002014,0.5254426565644305,0.5796138577723439,0.5225877608914025
new_preds,OFT-0011-02,slow,3.0061611885066615,1060,1.3508974425020064,0.6993903338217932,0.5177227462407861,0.5192370221226968,0.5212998954041228
new_preds,OFT-0012-00,fast,4.793073549128975,1061,2.1106117791321166,0.856835375724871,0.40596540974352074,0.4211856553966142,0.4017952680769571
new_preds,OFT-0012-00,medium,3.8213633641999927,1062,2.045613458989273,0.7974987998861269,0.38985801368366385,0.4445873906252999,0.35834270742399854
new_preds,OFT-0012-00,slow,3.1196685334747802,1063,1.4770546540237128,0.8833989615657066,0.5980814312857,0.6360436517448348,0.5629515921319447
new_preds,OFT-0013-00,slow,3.045821747768325,1064,1.8555625336855293,0.7591812078943722,0.40913803448406666,0.47019782310053826,0.37058418370049495
new_preds,OFT-0013-00,fast,4.559310232054689,1065,1.6273659833299021,0.7884436416762401,0.4844906737345791,0.5136164446725733,0.4580925333223328
new_preds,OFT-0013-00,medium,3.681880028127306,1066,1.7029862040860775,0.8497440297560006,0.49897293807616205,0.5250537825937669,0.48289965450347583
new_preds,OFT-0014-00,slow,3.242315863344689,1067,1.7274947230005855,0.8186250573335188,0.47387991779888133,0.5255227882804099,0.408225041024496
new_preds,OFT-0014-00,fast,4.8984455238304525,1068,1.88736129964225,0.8500388216243335,0.45038478948649563,0.47749578443062535,0.4372883516389631
new_preds,OFT-0014-00,medium,3.9221714897169266,1069,1.8652132972426718,0.8767654937231222,0.47006178597334514,0.5397887020293044,0.42130590927411693
new_preds,OFT-0015-00,slow,3.3204733062469027,1070,1.3847842786334315,0.8476927455900978,0.6121478692888107,0.6311820005178361,0.5993976318276235
